index,Maximum Installs
13294,2569
13295,7
13296,1456
13297,5131
13298,3
13299,2991
13300,279795
13301,76071
13302,80156
13303,7
13304,93662
13305,8448
13307,7
13308,47
13309,1097
13310,56
13311,954
13312,2426
13313,34
13314,98240
13316,1749
13317,56
13318,6188
13319,10
13320,228
13321,31461
13322,18
13323,716
13324,26740
13325,4898
13326,19155154
13327,187736
13328,1020
13329,2598
13330,167
13331,1261
13332,19573
13333,67
13334,61
13335,648
13336,54
13337,664
13338,72
13339,165
13340,7980
13341,4625
13342,19161
13343,804
13344,1973
13345,13
13346,664
13347,8655
13348,434
13349,13153
13350,233480
13351,577
13352,135
13353,41014
13354,18
13355,5669
13356,3081
13357,43
13359,10
13360,108
13361,162
13362,318
13363,47798
13364,278
13365,2038
13366,77
13367,4475
13368,3562
13369,658
13370,7417
13371,752
13372,11
13373,15
13374,291
13375,164047
13376,1094
13377,5368
13378,28841
13379,69
13380,18
13381,184
13382,145738
13383,509
13384,440
13386,3357
13387,9
13388,22
13389,81
13390,11
13391,942
13393,96
13394,28293
13395,5862
13396,1039
13397,18
13398,98
13399,15
13400,33928
13401,2438
13402,56
13403,418
13404,17
13405,237
13406,15
13407,568
13408,2
13409,39255
13410,1962
13411,715558
13412,149
13413,91
13415,5684
13416,54
13417,15
13418,59
13419,983
13420,28414
13421,9
13422,109539
13423,74861
13424,83
13425,29601
13426,7
13427,429
13428,282
13429,3
13430,192835
13431,232456
13432,8217
13433,3977
13435,10020
13436,3423
13437,423
13438,4003
13439,344
13441,19
13442,10
13443,14306
13444,2311
13446,1
13447,134
13448,3224
13449,76042
13450,10566
13451,47
13452,1936
13453,110
13454,48
13455,3366
13456,208
13457,303
13458,3366
13459,1344
13460,30481
13461,80
13462,1621
13464,2412052
13465,1939
13466,46
13467,42468
13468,833848
13469,3491
13470,1457
13472,47
13473,206
13474,1048
13475,2
13476,8446
13477,3165
13478,83338
13479,433
13480,10683
13481,858
13482,667
13483,21859
13484,114096
13486,1584
13487,542
13488,88
13489,68958
13490,34
13491,12841
13492,4
13493,363
13494,3329
13495,13848
13496,89
13497,664
13498,2438
13499,95
13501,27031
13502,8356
13503,12062
13504,11219
13505,34714
13507,1647
13508,106
13509,13497
13510,3325
13511,1035560
13512,1477
13513,18
13515,39
13516,429
13517,2998
13518,76
13519,1410
13520,33
13521,37
13522,3303
13524,51
13525,4536
13526,3823
13527,1272
13528,17361
13529,24
13530,244
13531,1036
13532,50
13533,2
13534,8302
13535,16142
13536,1303
13538,2614
13540,4
13541,1715
13542,676
13543,3442
13544,179
13545,24211
13546,96
13547,26
13548,128
13549,136
13550,356047
13551,152
13552,320
13553,402
13554,3142
13555,2
13556,20
13557,45689
13558,192
13559,41
13560,12
13561,2384
13562,1217
13563,122
13564,51
13565,29
13566,636
13567,1681720
13568,1546
13569,9506
13570,119
13571,3649
13573,191
13574,2712277
13575,410
13577,1783
13578,136
13579,455913
13580,49
13582,1066
13583,172084
13584,15
13585,1014
13586,2003
13587,26
13588,25
13589,5265
13590,247816
13591,189
13592,106
13593,5909
13594,21
13595,55988
13596,864
13597,2635
13598,129
13599,333
13600,280
13601,17
13602,1026
13603,6259
13605,851
13606,4
13607,347
13608,502
13609,168
13610,6469
13611,404
13612,1018
13613,545
13614,1419
13615,4
13616,1162
13617,649
13618,1239
13619,1018
13620,95
13621,180
13622,332
13623,900
13624,16432
13625,17187
13626,7697
13627,11136
13628,85
13629,8
13630,59629
13631,10
13632,78
13633,1011928
13634,367
13635,873
13636,19857
13637,24571
13638,36436
13639,15006
13640,696
13641,2742
13642,13271
13643,9225
13644,97
13645,10329
13646,24
13647,7758
13648,190787
13649,108
13650,660
13651,2348
13653,62744
13654,1982
13655,3041
13656,16
13657,2408
13659,35530
13660,1097
13661,136
13662,87
13663,12548
13664,23373
13665,81
13667,3680
13668,509418
13669,668
13670,22
13671,12290
13672,3
13673,1540
13674,827
13675,2
13676,235
13677,2692
13678,160737
13679,5130
13680,1213
13681,1673
13682,2767
13683,101
13684,99
13685,741
13686,1684
13687,41940
13688,14951
13689,157
13690,768
13691,60
13692,62
13693,257
13694,78
13695,7233102
13696,5614
13697,91
13698,15
13699,380
13700,6759
13701,24191
13702,18130
13703,271327
13704,22
13705,1376
13706,23
13707,37511
13708,28
13709,21
13710,201
13711,153505
13713,1441
13714,943
13715,116
13716,26945
13717,159
13718,10
13719,13439
13720,8450
13721,7862
13722,458
13723,143298
13724,40081
13726,1153
13727,537
13728,7911
13729,6340
13730,33
13731,178
13732,76
13733,3072
13734,5064
13735,5
13736,152
13737,2151
13738,4242
13739,4032
13740,25
13741,2920
13742,1448
13743,190
13744,213693
13745,411
13746,43
13747,815
13749,22673
13750,658
13751,2
13752,31
13753,38756
13754,93
13755,70205
13756,7
13757,158
13758,55
13759,755
13760,2726
13761,8491
13762,24
13763,501
13764,563
13765,33
13766,422
13767,257
13768,46
13770,81938
13771,76
13772,1868
13773,3664
13774,30365
13775,856
13776,384
13777,292
13778,10
13779,92
13780,5168
13781,53731
13783,11098
13784,38
13785,4944
13786,14
13787,777
13788,681
13789,39082
13790,37
13791,19
13792,61145
13793,41978
13794,77597
13795,30994
13796,83
13797,6
13798,38
13799,1321
13800,377
13801,72
13802,3386
13803,9
13804,3916
13805,15558
13806,698
13807,2
13808,11227
13809,2548
13810,90
13812,33
13813,94
13814,96
13815,2984
13816,103
13817,169
13818,753
13819,313
13820,300
13821,1258
13822,1
13823,134
13824,5
13825,11
13826,1004
13827,478
13828,119
13829,13314
13831,30794
13832,106
13833,944
13834,147215
13835,109987
13836,89899
13837,2737
13838,109522
13839,67555
13840,55243
13841,190
13842,1892
13843,91934
13844,159
13845,5738
13846,504
13847,14
13849,596
13850,1697
13852,14154
13853,16274
13854,1771
13855,11189
13856,15898
13857,2188382
13858,144
13860,40877
13861,26
13862,111
13863,18
13864,203
13865,641
13866,565
13867,5912
13869,14914
13870,381
13872,104
13873,19591
13874,505
13875,1415
13876,3
13877,566
13878,364142
13879,2312
13880,219
13881,5231
13882,3134
13883,2299
13884,33
13885,185238
13887,205
13888,22
13889,393962
13890,24683
13891,42506
13892,16547
13894,87
13895,16
13896,195
13897,3120
13898,4687
13899,230058
13900,12069
13901,68
13902,26
13903,661
13905,187
13906,8
13907,1
13908,22756628
13909,135
13910,17
13911,2097
13912,49
13913,1784
13914,1718
13915,242731
13917,1257
13918,1395
13919,1571
13921,295
13922,27
13923,13
13925,18502
13926,4359
13927,13966
13928,541
13929,133
13930,10104
13931,3
13932,1055
13933,8
13934,163
13936,48
13937,29
13938,566
13939,6739
13940,32
13941,3325
13942,3
13943,3053
13944,86624
13945,192
13946,2305
13947,711
13948,1257
13949,1
13950,10087
13951,1743
13952,448
13953,48
13954,127
13955,102
13956,242618
13957,1396
13958,2496
13959,26480
13960,8275
13961,3539
13962,74486
13963,1464
13964,23401
13965,1488
13966,102
13967,7351
13968,308
13970,108271
13971,44
13972,20039
13973,51
13974,180997
13975,8866
13977,85
13978,193555
13981,1087
13982,35542
13983,2583
13984,17
13985,1183
13986,2656
13987,22861
13988,174
13989,4
13990,570
13991,8800
13992,32
13993,13110
13994,151
13995,17234
13996,598
13997,345
13998,97
13999,50
14000,787
14001,98
14002,415
14003,398
14004,20423
14005,1102224
14006,46659
14007,41
14008,1742
14009,105
14010,971
14011,89
14012,38
14013,184151
14014,82
14015,26622
14016,277
14017,180
14018,177
14019,1593
14020,319
14022,989
14023,104
14024,22
14025,1664
14026,4753
14027,133821
14028,62
14029,5281
14030,9
14031,21580
14032,10170
14033,15
14034,5062
14035,5
14036,117
14038,44
14039,2002
14040,296
14041,202
14042,11483
14043,204
14044,19042
14045,630
14046,654
14047,142
14048,22419
14049,13
14050,73075
14051,1
14052,23781
14053,1210
14054,10143
14055,0
14056,2378
14057,474
14058,412
14059,471
14060,114
14061,34864
14062,6
14064,109
14065,1982
14066,11
14067,47
14068,41734
14069,524
14070,800
14071,57444
14073,3747
14074,31
14075,638
14076,687441
14077,4979
14078,38
14079,538
14080,40921
14081,5
14082,98
14083,1562
14084,40776
14085,1706
14086,342
14087,33442
14088,176502
14089,601
14090,1728
14091,42
14092,14142
14093,113
14094,199
14095,9613
14096,9
14097,12754
14098,4
14099,33959
14100,39887
14101,87
14102,27
14103,8
14104,862
14105,7
14106,43430
14107,623
14108,4970
14109,1410
14110,20547
14111,636
14112,477
14113,8
14114,285
14115,674
14116,312
14117,62
14118,6893
14119,1541
14120,195
14121,6
14122,6
14123,263
14124,934
14125,83
14126,455
14127,46635
14128,6767
14129,3798
14130,753
14131,1641
14132,0
14133,18
14134,1140320
14136,444
14137,457
14138,192
14139,28
14140,511
14141,9866
14143,84
14144,5
14145,4445
14146,1617
14147,280651
14148,16766
14149,611
14150,86
14151,5964
14152,37644
14153,88
14154,58
14155,92071
14156,11188
14157,2
14158,716055
14159,58
14160,2094
14162,818
14163,194
14164,32
14165,37
14166,385
14167,4370
14168,4062
14169,295006
14170,73
14171,204
14172,182
14173,168
14174,581
14175,4835
14176,0
14177,46
14178,971
14179,345
14180,11224
14181,397
14182,6283
14183,920
14184,1239
14186,15895
14187,55
14188,8
14189,16652
14190,1141
14191,13
14192,705899
14193,669
14194,4749
14195,2693
14196,439
14197,172
14198,8701
14199,32040
14200,12
14201,36
14202,276
14203,7
14204,280
14205,871
14206,387
14207,24547
14208,23
14209,3900
14211,734
14212,284340
14213,233
14214,1440
14215,303
14216,329
14217,2192
14218,46
14219,46
14220,24
14221,1302
14222,381
14223,235
14224,155756
14225,922
14226,652
14227,85
14228,5981
14229,33965
14230,90
14231,11
14232,115
14233,1586
14234,1401
14235,10
14236,7159
14237,5102
14238,1853
14239,32
14240,96570
14241,324
14242,190
14243,11178
14244,2050017
14245,73654
14247,459090
14248,320
14249,3124
14250,14
14251,30
14252,922
14253,3722
14254,370
14255,6206
14256,4781
14257,43237
14258,1273
14259,630
14260,1068
14262,289
14263,2
14264,18593
14265,2144
14266,10
14267,2540
14269,1039
14270,112
14271,1755
14272,67289
14273,59
14274,647
14275,5332
14276,969093
14277,151
14278,72
14280,2823
14281,701
14282,50884
14283,25
14284,1060
14285,58798
14286,55588
14287,18
14288,15
14289,21112
14290,8
14291,214
14293,1118137
14294,128
14295,560
14296,1873
14297,3812
14298,4462221
14299,128
14300,1548
14301,111
14302,502
14303,19
14304,138
14306,2305
14308,1398
14309,3
14310,1961
14312,15
14313,3734
14314,17
14315,3200
14316,155282
14317,5131
14318,7
14319,34
14320,15514
14321,507
14322,4
14323,3
14324,14
14325,514
14326,9
14327,517
14328,102755
14329,7874
14331,16
14332,35
14333,5
14334,13933
14335,10545
14336,4038
14337,5093538
14338,61
14339,129464
14340,1769
14341,1
14342,1195
14344,21
14345,3322
14346,2
14347,9427
14349,125
14350,1594414
14351,18
14352,154190
14353,1635
14354,803
14355,6850
14356,1836
14357,16
14358,3990
14359,120
14360,12
14361,6195
14362,35950
14363,349329
14364,111
14365,26610
14366,7839
14367,1767
14368,324
14369,116
14370,78
14371,270
14372,8888
14373,2102
14374,1481
14375,55
14376,50395
14377,160753
14378,26300
14379,185
14380,11379
14381,81
14382,59
14383,1
14384,15764
14385,1526818
14386,4
14387,1
14388,242
14389,2336
14390,182
14391,19792
14392,17
14393,519
14394,4064
14397,21739
14398,450
14400,661
14401,52
14402,258
14403,159383
14404,23216
14405,209
14406,5014
14407,5
14408,311
14409,7
14410,19
14411,2077
14412,736
14413,89
14414,58
14415,753
14416,1667
14417,68
14418,963
14419,41
14421,188
14422,27659
14423,5
14424,14714
14425,109
14426,995
14427,1718
14428,6538
14429,7
14430,203
14431,2656
14432,272
14433,924
14434,4672
14436,2
14437,1890
14438,871
14439,105435
14440,45
14441,26
14442,3873
14443,67
14444,68
14445,1151
14446,138
14447,147
14448,6
14449,44832
14450,20
14451,4315
14452,8660
14453,2767
14454,6827
14455,15969
14456,301336
14457,88
14458,1000
14459,12215
14460,1406
14461,1766
14462,2287403
14463,1709020
14464,24
14465,4984
14466,30768
14467,565
14468,10458
14469,180763
14470,288
14471,532
14472,192002
14473,2669333
14474,58
14475,1
14476,11
14477,21
14478,273
14479,86
14480,457
14481,2114
14482,660972
14483,12049
14484,193
14485,659
14486,249
14487,5
14488,12573
14489,2
14490,9115
14491,40
14492,11331
14493,150
14495,109265
14496,1303
14497,24178
14498,837
14499,284
14500,78
14501,4
14502,9596
14503,87
14504,19529
14505,1127
14506,586
14507,4112
14508,20
14509,17
14512,15
14513,230
14514,33045
14516,6
14517,15109
14518,160
14519,41592
14520,111
14521,51
14522,14182
14524,3438
14525,1288
14526,100
14527,3170
14528,215
14529,590
14530,1396533
14531,99207
14532,1343
14533,74681
14534,7859
14535,57
14536,1664
14537,3001
14538,48
14539,380
14540,1242
14541,22
14542,304
14543,111
14544,1259
14545,22684
14546,25115
14547,976
14548,3671
14549,668
14550,1629
14551,50786594
14552,2091
14553,176
14554,4688
14555,8
14556,4533
14558,40
14559,288162
14560,30
14561,2349
14562,136164
14563,0
14564,992
14565,8678
14566,383
14567,390
14568,386
14569,33731
14570,1628
14571,9
14572,2
14573,17
14574,48
14575,54
14576,34728
14577,2316
14578,104430
14579,37
14580,121
14582,8
14583,2015
14584,49
14585,13
14586,167
14587,81
14588,613
14589,337
14590,32
14591,9324568
14592,4
14593,353360
14594,199
14595,10
14596,91
14597,202
14598,903
14599,28
14600,8
14601,48
14602,8975
14603,0
14604,4026
14605,95393
14606,186
14607,1234
14608,4194
14609,5163
14610,16128
14611,59
14612,1195
14613,27
14614,64353
14615,2618124
14616,95
14617,91
14618,1573178
14619,469
14620,179414
14621,568
14623,155
14624,8
14625,10270
14626,95
14627,951
14628,1392
14629,147129
14630,239
14631,641057
14633,12
14634,120
14635,86411
14636,14506
14637,683
14638,3510427
14639,792
14640,45
14642,205
14643,59
14644,29
14645,3603930
14646,94
14647,821
14648,12139
14649,222
14650,0
14651,41
14653,50
14654,457
14655,1298
14656,35597
14657,3106
14658,4
14659,3477
14660,392
14661,29593
14662,43
14663,1628521
14664,1
14665,269
14666,212
14667,22388
14668,3920
14669,1820
14670,22
14671,1543
14672,15929
14673,16339
14674,1753
14675,1000
14676,809
14677,9
14678,4610
14679,1923
14680,2
14682,2363
14683,165
14684,46
14685,260
14686,3301892
14687,210
14688,152789
14689,323
14690,44307
14691,7945
14692,881
14693,18
14694,196
14695,612
14696,626
14697,1
14698,2313
14699,1
14700,320
14701,324
14702,27508
14703,3
14705,324
14706,34
14707,4483
14708,7904
14709,451
14710,349
14711,63
14712,236
14713,3
14714,415
14715,1493
14716,648
14717,748771
14718,249
14719,94
14721,14311
14722,860
14723,163
14724,3433
14725,22
14726,176
14727,75
14728,9
14729,240
14730,98167
14731,98983
14732,2618
14733,9209
14734,379
14735,1107
14737,2753
14738,146011
14739,3405
14740,101
14741,508
14742,263
14743,22
14744,1093
14745,6633
14746,38780
14747,507
14748,3171
14749,43085
14750,294
14751,337
14752,26966
14753,107
14754,36
14755,16
14756,3937
14757,7004
14759,7214
14760,7822
14761,1628
14762,324
14763,221
14764,2912
14765,436
14766,30
14767,4282
14768,2
14769,78
14770,44532
14771,38
14772,47599
14774,94093
14775,656
14776,6
14777,1164
14778,106888
14779,5731
14780,2582
14781,142
14782,35
14783,2080388
14784,34
14785,7275
14786,1109
14787,236
14788,899
14789,21
14790,104
14791,30
14792,60
14793,62
14794,4258
14795,1232
14796,162
14797,202
14799,11611
14800,204
14801,20
14802,42
14803,13074
14804,1391
14805,7014
14806,10366
14807,40
14808,14
14809,401
14810,155
14811,887
14812,5182
14813,13
14814,268493
14815,39
14816,49
14817,2069
14818,32977
14819,1115
14820,382
14821,87
14822,3
14823,34465
14824,47
14825,204
14826,100
14827,98
14828,6789
14829,676
14830,220
14831,26
14832,126704
14833,311
14834,148
14835,3153
14836,793
14837,789
14838,193
14839,123
14840,9744
14841,57752
14842,28003
14843,568861
14844,6769
14845,68
14846,1188
14848,213
14850,37
14851,8
14852,5065
14853,2332
14854,218
14855,633
14856,5
14857,19666
14858,52
14859,207
14860,38
14861,17
14862,16211
14863,83684
14864,60
14865,219
14866,2625
14867,498
14868,16
14869,3204
14871,4845
14872,66277
14873,509
14874,1570
14875,1337
14876,591
14877,7293
14878,83
14879,233
14880,4639
14881,146
14882,410283
14883,643
14884,1994
14885,1475
14886,3517
14887,334
14888,53
14889,454
14890,60
14891,36640
14892,1
14893,766
14894,2298088
14895,653
14896,2228
14897,35836
14898,26397
14899,12
14900,1232
14901,5657
14902,307
14903,168354
14905,102
14906,439
14907,43179
14908,344523
14909,96
14910,17
14911,53609
14913,1585
14914,153
14915,4279
14916,54
14917,354674
14918,15122
14919,55
14920,16
14921,109
14922,159
14923,411
14924,90
14925,74
14926,781
14928,5202
14929,2094
14930,206
14931,19
14932,66
14933,151
14934,43
14935,6
14936,1287
14937,2279
14938,1180
14939,14
14940,736
14941,298
14942,1160
14943,17
14944,32999
14945,572
14946,6
14947,11
14948,17
14949,61
14950,115563
14951,1347
14952,2267007
14953,17
14954,119
14955,317
14956,9
14957,15404
14958,185
14959,6
14960,434
14961,25
14962,1171
14963,11576
14964,1349
14965,3473
14966,164
14967,12822
14968,2590
14969,205
14970,299
14971,600
14972,1916
14973,5472
14976,138
14977,230
14978,1030514
14979,164
14980,389
14981,2372
14982,440
14983,437
14984,25
14985,54
14986,40
14987,76
14988,25
14989,1067
14990,42
14991,35773
14992,19792
14993,356
14994,27793
14995,6
14996,50728
14997,12
14998,135
14999,493720
15000,3522
15001,576
15002,3936
15003,3550
15004,40
15005,145595
15006,7
15007,708997
15008,28
15009,7
15010,685
15011,1168
15012,519
15013,79
15015,853
15016,27
15017,924
15018,5020
15019,5032
15020,8877
15021,9869
15022,6589170
15023,94
15024,5181
15025,14240
15026,46
15027,8558
15028,1944
15029,4812
15030,336
15031,47
15032,2
15033,149
15034,1843
15035,12
15036,15958
15037,139
15038,140540
15039,233
15040,11698
15042,4837
15043,8802
15044,9224
15045,398
15046,112576
15047,6339
15048,74100
15050,466
15051,1639
15052,576
15053,434249
15054,68
15055,13156
15056,86
15057,78
15058,44
15059,59246
15060,17955
15061,325
15062,2031
15063,1015395
15064,7819
15065,172
15066,1654474
15067,108
15068,269871
15069,35893
15070,10
15071,2
15072,180732
15073,1290
15074,1100
15075,634
15076,720
15077,383
15079,352
15080,2034
15082,19
15083,18
15084,125
15085,659
15086,7450
15087,52
15088,461
15089,139
15090,202
15091,74
15092,1845
15093,639
15094,797
15095,1578
15096,35
15097,380
15098,3397
15099,3
15100,57
15101,626
15102,995294
15103,389081
15105,3979
15106,13220
15107,19031
15108,1721
15109,10
15110,28676
15111,930
15113,8813
15114,2041
15115,6442
15116,124
15117,6200
15118,713
15119,218
15120,22222
15121,95
15122,631
15123,17
15124,306
15125,19
15126,515
15127,268
15128,76310
15129,49
15130,18
15131,1321
15132,7817
15133,8
15134,273
15135,65172
15136,8656757
15137,57
15138,33328
15139,1
15140,1560
15141,135
15142,67
15143,276
15144,1
15145,2697380
15146,266
15147,818
15148,315
15149,98
15150,21846
15151,24708
15152,4881623
15153,840
15154,81
15155,31056
15156,1986
15157,179
15158,247247
15159,69
15160,49
