,Installs
12655,13.0
12656,2.0
12657,13.0
12658,7.0
12659,2.0
12660,7.0
12661,2.0
12662,2.0
12663,2.0
12664,2.0
12665,7.0
12666,4.0
12667,7.0
12668,2.0
12669,8.0
12670,11.0
12671,2.0
12672,16.0
12673,4.0
12674,10.0
12675,13.0
12676,13.0
12677,2.0
12678,7.0
12679,13.0
12680,2.0
12681,4.0
12682,4.0
12683,2.0
12684,4.0
12685,2.0
12686,7.0
12687,11.0
12689,13.0
12690,7.0
12691,4.0
12692,10.0
12693,4.0
12694,3.0
12695,5.0
12696,1.0
12697,5.0
12699,4.0
12700,5.0
12701,7.0
12702,7.0
12703,2.0
12705,12.0
12706,2.0
12707,17.0
12708,7.0
12710,4.0
12711,11.0
12712,2.0
12713,4.0
12714,2.0
12715,13.0
12716,2.0
12717,16.0
12718,11.0
12719,4.0
12720,8.0
12721,2.0
12722,4.0
12723,4.0
12724,10.0
12725,16.0
12726,11.0
12727,4.0
12728,2.0
12729,7.0
12730,7.0
12731,2.0
12732,5.0
12733,2.0
12734,13.0
12735,13.0
12736,2.0
12737,1.0
12738,16.0
12739,7.0
12740,2.0
12741,11.0
12742,11.0
12743,5.0
12744,2.0
12745,2.0
12746,7.0
12747,0.0
12748,2.0
12749,16.0
12750,7.0
12751,7.0
12752,13.0
12753,2.0
12754,14.0
12755,2.0
12756,2.0
12758,17.0
12759,1.0
12760,4.0
12761,1.0
12762,7.0
12763,4.0
12764,13.0
12766,5.0
12767,7.0
12768,7.0
12769,4.0
12770,11.0
12771,4.0
12773,11.0
12774,5.0
12775,10.0
12776,4.0
12777,7.0
12778,11.0
12779,7.0
12780,13.0
12781,5.0
12782,7.0
12783,11.0
12785,2.0
12786,14.0
12787,2.0
12788,4.0
12789,4.0
12790,11.0
12791,2.0
12792,2.0
12793,13.0
12794,7.0
12795,2.0
12796,7.0
12797,13.0
12798,5.0
12799,4.0
12800,7.0
12801,5.0
12802,8.0
12803,7.0
12804,4.0
12805,16.0
12806,2.0
12807,7.0
12808,4.0
12809,16.0
12810,4.0
12812,16.0
12813,2.0
12814,2.0
12815,12.0
12817,5.0
12818,7.0
12819,4.0
12821,16.0
12822,4.0
12823,5.0
12824,16.0
12825,1.0
12826,8.0
12827,10.0
12828,16.0
12829,16.0
12830,16.0
12831,1.0
12832,11.0
12833,16.0
12834,4.0
12835,7.0
12837,2.0
12838,8.0
12839,13.0
12840,3.0
12841,8.0
12842,2.0
12843,5.0
12844,17.0
12845,1.0
12846,7.0
12847,7.0
12848,10.0
12849,5.0
12850,16.0
12851,5.0
12852,5.0
12853,17.0
12854,2.0
12855,13.0
12856,4.0
12858,8.0
12859,4.0
12860,4.0
12861,11.0
12862,2.0
12863,17.0
12864,4.0
12865,13.0
12866,5.0
12867,5.0
12868,2.0
12869,17.0
12870,5.0
12871,7.0
12872,11.0
12873,7.0
12874,16.0
12875,2.0
12876,17.0
12877,2.0
12878,2.0
12879,2.0
12880,5.0
12881,4.0
12882,2.0
12883,5.0
12885,5.0
12886,2.0
12887,4.0
12888,11.0
12889,2.0
12890,13.0
12891,7.0
12892,11.0
12893,2.0
12894,7.0
12895,7.0
12896,13.0
12897,11.0
12898,5.0
12899,2.0
12900,16.0
12901,4.0
12902,11.0
12903,4.0
12904,16.0
12905,16.0
12906,4.0
12907,2.0
12908,2.0
12909,6.0
12910,7.0
12911,2.0
12912,7.0
12913,4.0
12914,5.0
12915,13.0
12916,16.0
12917,16.0
12918,2.0
12919,7.0
12920,1.0
12921,11.0
12923,2.0
12924,2.0
12926,7.0
12927,11.0
12928,4.0
12929,2.0
12930,2.0
12931,7.0
12932,5.0
12933,11.0
12934,2.0
12935,1.0
12936,2.0
12937,7.0
12938,14.0
12939,10.0
12940,10.0
12941,11.0
12942,2.0
12943,3.0
12944,3.0
12945,4.0
12946,13.0
12947,2.0
12948,7.0
12950,7.0
12951,13.0
12952,16.0
12953,2.0
12954,16.0
12955,11.0
12956,7.0
12957,7.0
12958,13.0
12959,5.0
12960,7.0
12961,5.0
12962,17.0
12964,4.0
12965,2.0
12966,2.0
12967,2.0
12968,7.0
12969,7.0
12970,13.0
12971,4.0
12972,16.0
12973,2.0
12974,7.0
12975,3.0
12976,4.0
12977,16.0
12978,2.0
12979,7.0
12981,10.0
12982,7.0
12983,2.0
12984,7.0
12985,13.0
12986,13.0
12987,4.0
12988,7.0
12989,8.0
12990,5.0
12991,5.0
12992,2.0
12993,2.0
12994,8.0
12995,5.0
12996,7.0
12997,4.0
12998,7.0
12999,10.0
13000,4.0
13001,7.0
13002,7.0
13003,10.0
13004,4.0
13005,1.0
13006,2.0
13008,8.0
13009,4.0
13010,7.0
13011,4.0
13012,13.0
13013,11.0
13014,7.0
13015,7.0
13016,2.0
13017,5.0
13018,16.0
13019,2.0
13020,2.0
13021,2.0
13022,2.0
13023,5.0
13024,2.0
13025,7.0
13026,3.0
13027,10.0
13028,2.0
13029,7.0
13030,7.0
13031,4.0
13032,13.0
13033,4.0
13034,11.0
13035,2.0
13036,7.0
13037,16.0
13038,14.0
13039,4.0
13040,10.0
13041,17.0
13042,10.0
13043,11.0
13044,16.0
13045,13.0
13046,2.0
13047,14.0
13048,2.0
13049,1.0
13050,2.0
13051,2.0
13052,5.0
13053,2.0
13054,4.0
13056,8.0
13057,7.0
13058,7.0
13059,2.0
13060,13.0
13061,5.0
13062,13.0
13063,4.0
13064,5.0
13065,7.0
13066,7.0
13067,5.0
13068,7.0
13069,4.0
13070,7.0
13071,2.0
13072,16.0
13073,7.0
13074,4.0
13075,8.0
13076,17.0
13077,8.0
13078,4.0
13079,2.0
13080,2.0
13081,11.0
13082,7.0
13083,8.0
13084,17.0
13086,16.0
13088,4.0
13089,16.0
13090,13.0
13091,11.0
13092,4.0
13093,4.0
13094,2.0
13095,7.0
13096,13.0
13097,16.0
13098,7.0
13099,14.0
13100,7.0
13101,13.0
13102,5.0
13103,2.0
13104,8.0
13105,4.0
13106,13.0
13107,11.0
13108,16.0
13109,4.0
13110,14.0
13111,4.0
13112,5.0
13113,5.0
13114,4.0
13115,17.0
13116,2.0
13117,5.0
13118,5.0
13119,2.0
13120,4.0
13121,13.0
13122,4.0
13123,4.0
13124,13.0
13125,5.0
13126,5.0
13127,1.0
13128,7.0
13129,7.0
13131,7.0
13132,14.0
13133,7.0
13134,11.0
13135,2.0
13136,7.0
13137,4.0
13138,2.0
13139,16.0
13140,4.0
13141,2.0
13142,2.0
13143,11.0
13144,13.0
13145,7.0
13146,7.0
13147,4.0
13148,8.0
13149,5.0
13150,4.0
13151,10.0
13152,7.0
13153,4.0
13154,5.0
13155,5.0
13156,13.0
13157,11.0
13158,4.0
13159,5.0
13161,5.0
13162,7.0
13163,7.0
13165,16.0
13166,2.0
13167,2.0
13168,8.0
13169,13.0
13170,7.0
13171,4.0
13172,2.0
13173,17.0
13174,7.0
13175,16.0
13176,8.0
13177,5.0
13178,7.0
13179,14.0
13180,7.0
13181,5.0
13182,5.0
13183,8.0
13184,4.0
13185,2.0
13186,4.0
13187,7.0
13188,7.0
13189,2.0
13190,5.0
13191,2.0
13192,8.0
13194,8.0
13195,7.0
13196,4.0
13197,2.0
13198,5.0
13199,4.0
13200,5.0
13201,16.0
13202,2.0
13203,4.0
13204,2.0
13205,7.0
13206,11.0
13207,14.0
13208,4.0
13209,2.0
13210,2.0
13211,13.0
13212,7.0
13213,8.0
13214,7.0
13215,11.0
13216,4.0
13217,7.0
13218,5.0
13219,2.0
13220,2.0
13221,7.0
13222,2.0
13223,2.0
13224,4.0
13225,7.0
13226,17.0
13227,11.0
13228,5.0
13229,5.0
13230,13.0
13231,11.0
13232,7.0
13233,16.0
13235,2.0
13236,4.0
13237,16.0
13238,2.0
13239,2.0
13240,13.0
13241,7.0
13242,8.0
13243,2.0
13244,13.0
13245,2.0
13246,16.0
13247,14.0
13248,2.0
13249,4.0
13250,4.0
13252,2.0
13253,4.0
13254,2.0
13256,16.0
13257,17.0
13258,2.0
13259,1.0
13260,4.0
13261,16.0
13262,7.0
13263,2.0
13264,1.0
13265,13.0
13266,5.0
13267,17.0
13268,17.0
13269,16.0
13270,8.0
13271,4.0
13272,17.0
13273,1.0
13274,2.0
13275,4.0
13276,4.0
13277,13.0
13278,14.0
13279,7.0
13280,7.0
13281,7.0
13283,7.0
13284,2.0
13285,11.0
13286,2.0
13287,2.0
13288,2.0
13289,2.0
13290,11.0
13291,4.0
13292,5.0
13293,2.0
13294,2.0
13295,10.0
13296,2.0
13297,11.0
13298,1.0
13299,2.0
13300,8.0
13301,14.0
13302,14.0
13303,10.0
13304,14.0
13305,11.0
13307,10.0
13308,4.0
13309,2.0
13310,13.0
13311,16.0
13312,2.0
13313,4.0
13314,14.0
13316,2.0
13317,13.0
13318,11.0
13319,4.0
13320,7.0
13321,5.0
13322,4.0
13323,16.0
13324,5.0
13325,2.0
13326,6.0
13327,8.0
13328,2.0
13329,2.0
13330,7.0
13331,2.0
13332,5.0
13333,13.0
13334,13.0
13335,16.0
13336,13.0
13337,16.0
13338,13.0
13339,7.0
13340,11.0
13341,2.0
13342,5.0
13343,16.0
13344,2.0
13345,4.0
13346,16.0
13347,11.0
13348,7.0
13349,5.0
13350,8.0
13351,16.0
13352,7.0
13353,5.0
13354,4.0
13355,11.0
13356,2.0
13357,4.0
13359,4.0
13360,7.0
13361,7.0
13362,7.0
13363,5.0
13364,7.0
13365,2.0
13366,13.0
13367,2.0
13368,2.0
13369,16.0
13370,11.0
13371,16.0
13372,4.0
13373,4.0
13374,7.0
13375,8.0
13376,2.0
13377,11.0
13378,5.0
13379,13.0
13380,4.0
13381,7.0
13382,8.0
13383,16.0
13384,7.0
13386,2.0
13387,10.0
13388,4.0
13389,13.0
13390,4.0
13391,16.0
13393,13.0
13394,5.0
13395,11.0
13396,2.0
13397,4.0
13398,13.0
13399,4.0
13400,5.0
13401,2.0
13402,13.0
13403,7.0
13404,4.0
13405,7.0
13406,4.0
13407,16.0
13408,1.0
13409,5.0
13410,2.0
13411,17.0
13412,7.0
13413,13.0
13415,11.0
13416,13.0
13417,4.0
13418,13.0
13419,16.0
13420,5.0
13421,10.0
13422,8.0
13423,14.0
13424,13.0
13425,5.0
13426,10.0
13427,7.0
13428,7.0
13429,1.0
13430,8.0
13431,8.0
13432,11.0
13433,2.0
13435,5.0
13436,2.0
13437,7.0
13438,2.0
13439,7.0
13441,4.0
13442,4.0
13443,5.0
13444,2.0
13446,1.0
13447,7.0
13448,2.0
13449,14.0
13450,5.0
13451,4.0
13452,2.0
13453,7.0
13454,4.0
13455,2.0
13456,7.0
13457,7.0
13458,2.0
13459,2.0
13460,5.0
13461,13.0
13462,2.0
13464,3.0
13465,2.0
13466,4.0
13467,5.0
13468,17.0
13469,2.0
13470,2.0
13472,4.0
13473,7.0
13474,2.0
13475,1.0
13476,11.0
13477,2.0
13478,14.0
13479,7.0
13480,5.0
13481,16.0
13482,16.0
13483,5.0
13484,8.0
13486,2.0
13487,16.0
13488,13.0
13489,14.0
13490,4.0
13491,5.0
13492,1.0
13493,7.0
13494,2.0
13495,5.0
13496,13.0
13497,16.0
13498,2.0
13499,13.0
13501,5.0
13502,11.0
13503,5.0
13504,5.0
13505,5.0
13507,2.0
13508,7.0
13509,5.0
13510,2.0
13511,3.0
13512,2.0
13513,4.0
13515,4.0
13516,7.0
13517,2.0
13518,13.0
13519,2.0
13520,4.0
13521,4.0
13522,2.0
13524,13.0
13525,2.0
13526,2.0
13527,2.0
13528,5.0
13529,4.0
13530,7.0
13531,2.0
13532,13.0
13533,1.0
13534,11.0
13535,5.0
13536,2.0
13538,2.0
13540,1.0
13541,2.0
13542,16.0
13543,2.0
13544,7.0
13545,5.0
13546,13.0
13547,4.0
13548,7.0
13549,7.0
13550,8.0
13551,7.0
13552,7.0
13553,7.0
13554,2.0
13555,1.0
13556,4.0
13557,5.0
13558,7.0
13559,4.0
13560,4.0
13561,2.0
13562,2.0
13563,7.0
13564,13.0
13565,4.0
13566,16.0
13567,3.0
13568,2.0
13569,11.0
13570,7.0
13571,2.0
13573,7.0
13574,3.0
13575,7.0
13577,2.0
13578,7.0
13579,8.0
13580,4.0
13582,2.0
13583,8.0
13584,4.0
13585,2.0
13586,2.0
13587,4.0
13588,4.0
13589,11.0
13590,8.0
13591,7.0
13592,7.0
13593,11.0
13594,4.0
13595,14.0
13596,16.0
13597,2.0
13598,7.0
13599,7.0
13600,7.0
13601,4.0
13602,2.0
13603,11.0
13605,16.0
13606,1.0
13607,7.0
13608,16.0
13609,7.0
13610,11.0
13611,7.0
13612,2.0
13613,16.0
13614,2.0
13615,1.0
13616,2.0
13617,16.0
13618,2.0
13619,2.0
13620,13.0
13621,7.0
13622,7.0
13623,16.0
13624,5.0
13625,5.0
13626,11.0
13627,5.0
13628,13.0
13629,10.0
13630,14.0
13631,4.0
13632,13.0
13633,3.0
13634,7.0
13635,16.0
13636,5.0
13637,5.0
13638,5.0
13639,5.0
13640,16.0
13641,2.0
13642,5.0
13643,11.0
13644,13.0
13645,5.0
13646,4.0
13647,11.0
13648,8.0
13649,7.0
13650,16.0
13651,2.0
13653,14.0
13654,2.0
13655,2.0
13656,4.0
13657,2.0
13659,5.0
13660,2.0
13661,7.0
13662,13.0
13663,5.0
13664,5.0
13665,13.0
13667,2.0
13668,17.0
13669,16.0
13670,4.0
13671,5.0
13672,1.0
13673,2.0
13674,16.0
13675,1.0
13676,7.0
13677,2.0
13678,8.0
13679,11.0
13680,2.0
13681,2.0
13682,2.0
13683,7.0
13684,13.0
13685,16.0
13686,2.0
13687,5.0
13688,5.0
13689,7.0
13690,16.0
13691,13.0
13692,13.0
13693,7.0
13694,13.0
13695,12.0
13696,11.0
13697,13.0
13698,4.0
13699,7.0
13700,11.0
13701,5.0
13702,5.0
13703,8.0
13704,4.0
13705,2.0
13706,4.0
13707,5.0
13708,4.0
13709,4.0
13710,7.0
13711,8.0
13713,2.0
13714,16.0
13715,7.0
13716,5.0
13717,7.0
13718,4.0
13719,5.0
13720,11.0
13721,11.0
13722,7.0
13723,8.0
13724,5.0
13726,2.0
13727,16.0
13728,11.0
13729,11.0
13730,4.0
13731,7.0
13732,13.0
13733,2.0
13734,11.0
13735,10.0
13736,7.0
13737,2.0
13738,2.0
13739,2.0
13740,4.0
13741,2.0
13742,2.0
13743,7.0
13744,8.0
13745,7.0
13746,4.0
13747,16.0
13749,5.0
13750,16.0
13751,1.0
13752,4.0
13753,5.0
13754,13.0
13755,14.0
13756,10.0
13757,7.0
13758,13.0
13759,16.0
13760,2.0
13761,11.0
13762,4.0
13763,16.0
13764,16.0
13765,4.0
13766,7.0
13767,7.0
13768,4.0
13770,14.0
13771,13.0
13772,2.0
13773,2.0
13774,5.0
13775,16.0
13776,7.0
13777,7.0
13778,4.0
13779,13.0
13780,11.0
13781,14.0
13783,5.0
13784,4.0
13785,2.0
13786,4.0
13787,16.0
13788,16.0
13789,5.0
13790,4.0
13791,4.0
13792,14.0
13793,5.0
13794,14.0
13795,5.0
13796,13.0
13797,10.0
13798,4.0
13799,2.0
13800,7.0
13801,13.0
13802,2.0
13803,10.0
13804,2.0
13805,5.0
13806,16.0
13807,1.0
13808,5.0
13809,2.0
13810,13.0
13812,4.0
13813,13.0
13814,13.0
13815,2.0
13816,7.0
13817,7.0
13818,16.0
13819,7.0
13820,7.0
13821,2.0
13822,1.0
13823,7.0
13824,10.0
13825,4.0
13826,2.0
13827,7.0
13828,7.0
13829,5.0
13831,5.0
13832,7.0
13833,16.0
13834,8.0
13835,8.0
13836,14.0
13837,2.0
13838,8.0
13839,14.0
13840,14.0
13841,7.0
13842,2.0
13843,14.0
13844,7.0
13845,11.0
13846,16.0
13847,4.0
13849,16.0
13850,2.0
13852,5.0
13853,5.0
13854,2.0
13855,5.0
13856,5.0
13857,3.0
13858,7.0
13860,5.0
13861,4.0
13862,7.0
13863,4.0
13864,7.0
13865,16.0
13866,16.0
13867,11.0
13869,5.0
13870,7.0
13872,7.0
13873,5.0
13874,16.0
13875,2.0
13876,1.0
13877,16.0
13878,8.0
13879,2.0
13880,7.0
13881,11.0
13882,2.0
13883,2.0
13884,4.0
13885,8.0
13887,7.0
13888,4.0
13889,8.0
13890,5.0
13891,5.0
13892,5.0
13894,13.0
13895,4.0
13896,7.0
13897,2.0
13898,2.0
13899,8.0
13900,5.0
13901,13.0
13902,4.0
13903,16.0
13905,7.0
13906,10.0
13907,1.0
13908,6.0
13909,7.0
13910,4.0
13911,2.0
13912,4.0
13913,2.0
13914,2.0
13915,8.0
13917,2.0
13918,2.0
13919,2.0
13921,7.0
13922,4.0
13923,4.0
13925,5.0
13926,2.0
13927,5.0
13928,16.0
13929,7.0
13930,5.0
13931,1.0
13932,2.0
13933,10.0
13934,7.0
13936,4.0
13937,4.0
13938,16.0
13939,11.0
13940,4.0
13941,2.0
13942,1.0
13943,2.0
13944,14.0
13945,7.0
13946,2.0
13947,16.0
13948,2.0
13949,1.0
13950,5.0
13951,2.0
13952,7.0
13953,4.0
13954,7.0
13955,7.0
13956,8.0
13957,2.0
13958,2.0
13959,5.0
13960,11.0
13961,2.0
13962,14.0
13963,2.0
13964,5.0
13965,2.0
13966,7.0
13967,11.0
13968,7.0
13970,8.0
13971,4.0
13972,5.0
13973,13.0
13974,8.0
13975,11.0
13977,13.0
13978,8.0
13981,2.0
13982,5.0
13983,2.0
13984,4.0
13985,2.0
13986,2.0
13987,5.0
13988,7.0
13989,1.0
13990,16.0
13991,11.0
13992,4.0
13993,5.0
13994,7.0
13995,5.0
13996,16.0
13997,7.0
13998,13.0
13999,13.0
14000,16.0
14001,13.0
14002,7.0
14003,7.0
14004,5.0
14005,3.0
14006,5.0
14007,4.0
14008,2.0
14009,7.0
14010,16.0
14011,13.0
14012,4.0
14013,8.0
14014,13.0
14015,5.0
14016,7.0
14017,7.0
14018,7.0
14019,2.0
14020,7.0
14022,16.0
14023,7.0
14024,4.0
14025,2.0
14026,2.0
14027,8.0
14028,13.0
14029,11.0
14030,10.0
14031,5.0
14032,5.0
14033,4.0
14034,11.0
14035,10.0
14036,7.0
14038,4.0
14039,2.0
14040,7.0
14041,7.0
14042,5.0
14043,7.0
14044,5.0
14045,16.0
14046,16.0
14047,7.0
14048,5.0
14049,4.0
14050,14.0
14051,1.0
14052,5.0
14053,2.0
14054,5.0
14055,0.0
14056,2.0
14057,7.0
14058,7.0
14059,7.0
14060,7.0
14061,5.0
14062,10.0
14064,7.0
14065,2.0
14066,4.0
14067,4.0
14068,5.0
14069,16.0
14070,16.0
14071,14.0
14073,2.0
14074,4.0
14075,16.0
14076,17.0
14077,2.0
14078,4.0
14079,16.0
14080,5.0
14081,10.0
14082,13.0
14083,2.0
14084,5.0
14085,2.0
14086,7.0
14087,5.0
14088,8.0
14089,16.0
14090,2.0
14091,4.0
14092,5.0
14093,7.0
14094,7.0
14095,11.0
14096,10.0
14097,5.0
14098,1.0
14099,5.0
14100,5.0
14101,13.0
14102,4.0
14103,10.0
14104,16.0
14105,10.0
14106,5.0
14107,16.0
14108,2.0
14109,2.0
14110,5.0
14111,16.0
14112,7.0
14113,10.0
14114,7.0
14115,16.0
14116,7.0
14117,13.0
14118,11.0
14119,2.0
14120,7.0
14121,10.0
14122,10.0
14123,7.0
14124,16.0
14125,13.0
14126,7.0
14127,5.0
14128,11.0
14129,2.0
14130,16.0
14131,2.0
14132,0.0
14133,4.0
14134,3.0
14136,7.0
14137,7.0
14138,7.0
14139,4.0
14140,16.0
14141,11.0
14143,13.0
14144,10.0
14145,2.0
14146,2.0
14147,8.0
14148,5.0
14149,16.0
14150,13.0
14151,11.0
14152,5.0
14153,13.0
14154,13.0
14155,14.0
14156,5.0
14157,1.0
14158,17.0
14159,13.0
14160,2.0
14162,16.0
14163,7.0
14164,4.0
14165,4.0
14166,7.0
14167,2.0
14168,2.0
14169,8.0
14170,13.0
14171,7.0
14172,7.0
14173,7.0
14174,16.0
14175,2.0
14176,0.0
14177,4.0
14178,16.0
14179,7.0
14180,5.0
14181,7.0
14182,11.0
14183,16.0
14184,2.0
14186,5.0
14187,13.0
14188,10.0
14189,5.0
14190,2.0
14191,4.0
14192,17.0
14193,16.0
14194,2.0
14195,2.0
14196,7.0
14197,7.0
14198,11.0
14199,5.0
14200,4.0
14201,4.0
14202,7.0
14203,10.0
14204,7.0
14205,16.0
14206,7.0
14207,5.0
14208,4.0
14209,2.0
14211,16.0
14212,8.0
14213,7.0
14214,2.0
14215,7.0
14216,7.0
14217,2.0
14218,4.0
14219,4.0
14220,4.0
14221,2.0
14222,7.0
14223,7.0
14224,8.0
14225,16.0
14226,16.0
14227,13.0
14228,11.0
14229,5.0
14230,13.0
14231,4.0
14232,7.0
14233,2.0
14234,2.0
14235,4.0
14236,11.0
14237,11.0
14238,2.0
14239,4.0
14240,14.0
14241,7.0
14242,7.0
14243,5.0
14244,3.0
14245,14.0
14247,8.0
14248,7.0
14249,2.0
14250,4.0
14251,4.0
14252,16.0
14253,2.0
14254,7.0
14255,11.0
14256,2.0
14257,5.0
14258,2.0
14259,16.0
14260,2.0
14262,7.0
14263,1.0
14264,5.0
14265,2.0
14266,4.0
14267,2.0
14269,2.0
14270,7.0
14271,2.0
14272,14.0
14273,13.0
14274,16.0
14275,11.0
14276,17.0
14277,7.0
14278,13.0
14280,2.0
14281,16.0
14282,14.0
14283,4.0
14284,2.0
14285,14.0
14286,14.0
14287,4.0
14288,4.0
14289,5.0
14290,10.0
14291,7.0
14293,3.0
14294,7.0
14295,16.0
14296,2.0
14297,2.0
14298,3.0
14299,7.0
14300,2.0
14301,7.0
14302,16.0
14303,4.0
14304,7.0
14306,2.0
14308,2.0
14309,1.0
14310,2.0
14312,4.0
14313,2.0
14314,4.0
14315,2.0
14316,8.0
14317,11.0
14318,10.0
14319,4.0
14320,5.0
14321,16.0
14322,1.0
14323,1.0
14324,4.0
14325,16.0
14326,10.0
14327,16.0
14328,8.0
14329,11.0
14331,4.0
14332,4.0
14333,10.0
14334,5.0
14335,5.0
14336,2.0
14337,12.0
14338,13.0
14339,8.0
14340,2.0
14341,1.0
14342,2.0
14344,4.0
14345,2.0
14346,1.0
14347,11.0
14349,7.0
14350,3.0
14351,4.0
14352,8.0
14353,2.0
14354,16.0
14355,11.0
14356,2.0
14357,4.0
14358,2.0
14359,7.0
14360,4.0
14361,11.0
14362,5.0
14363,8.0
14364,7.0
14365,5.0
14366,11.0
14367,2.0
14368,7.0
14369,7.0
14370,13.0
14371,7.0
14372,11.0
14373,2.0
14374,2.0
14375,13.0
14376,14.0
14377,8.0
14378,5.0
14379,7.0
14380,5.0
14381,13.0
14382,13.0
14383,1.0
14384,5.0
14385,3.0
14386,1.0
14387,1.0
14388,7.0
14389,2.0
14390,7.0
14391,5.0
14392,4.0
14393,16.0
14394,2.0
14397,5.0
14398,7.0
14400,16.0
14401,13.0
14402,7.0
14403,8.0
14404,5.0
14405,7.0
14406,11.0
14407,10.0
14408,7.0
14409,10.0
14410,4.0
14411,2.0
14412,16.0
14413,13.0
14414,13.0
14415,16.0
14416,2.0
14417,13.0
14418,16.0
14419,4.0
14421,7.0
14422,5.0
14423,10.0
14424,5.0
14425,7.0
14426,16.0
14427,2.0
14428,11.0
14429,10.0
14430,7.0
14431,2.0
14432,7.0
14433,16.0
14434,2.0
14436,1.0
14437,2.0
14438,16.0
14439,8.0
14440,4.0
14441,4.0
14442,2.0
14443,13.0
14444,13.0
14445,2.0
14446,7.0
14447,7.0
14448,10.0
14449,5.0
14450,4.0
14451,2.0
14452,11.0
14453,2.0
14454,11.0
14455,5.0
14456,8.0
14457,13.0
14458,2.0
14459,5.0
14460,2.0
14461,2.0
14462,3.0
14463,3.0
14464,4.0
14465,2.0
14466,5.0
14467,16.0
14468,5.0
14469,8.0
14470,7.0
14471,16.0
14472,8.0
14473,3.0
14474,13.0
14475,1.0
14476,4.0
14477,4.0
14478,7.0
14479,13.0
14480,7.0
14481,2.0
14482,17.0
14483,5.0
14484,7.0
14485,16.0
14486,7.0
14487,10.0
14488,5.0
14489,1.0
14490,11.0
14491,4.0
14492,5.0
14493,7.0
14495,8.0
14496,2.0
14497,5.0
14498,16.0
14499,7.0
14500,13.0
14501,1.0
14502,11.0
14503,13.0
14504,5.0
14505,2.0
14506,16.0
14507,2.0
14508,4.0
14509,4.0
14512,4.0
14513,7.0
14514,5.0
14516,10.0
14517,5.0
14518,7.0
14519,5.0
14520,7.0
14521,13.0
14522,5.0
14524,2.0
14525,2.0
14526,7.0
14527,2.0
14528,7.0
14529,16.0
14530,3.0
14531,14.0
14532,2.0
14533,14.0
14534,11.0
14535,13.0
14536,2.0
14537,2.0
14538,4.0
14539,7.0
14540,2.0
14541,4.0
14542,7.0
14543,7.0
14544,2.0
14545,5.0
14546,5.0
14547,16.0
14548,2.0
14549,16.0
14550,2.0
14551,15.0
14552,2.0
14553,7.0
14554,2.0
14555,10.0
14556,2.0
14558,4.0
14559,8.0
14560,4.0
14561,2.0
14562,8.0
14563,0.0
14564,16.0
14565,11.0
14566,7.0
14567,7.0
14568,7.0
14569,5.0
14570,2.0
14571,10.0
14572,1.0
14573,4.0
14574,4.0
14575,13.0
14576,5.0
14577,2.0
14578,8.0
14579,4.0
14580,7.0
14582,10.0
14583,2.0
14584,4.0
14585,4.0
14586,7.0
14587,13.0
14588,16.0
14589,7.0
14590,4.0
14591,12.0
14592,1.0
14593,8.0
14594,7.0
14595,4.0
14596,13.0
14597,7.0
14598,16.0
14599,4.0
14600,10.0
14601,4.0
14602,11.0
14603,0.0
14604,2.0
14605,14.0
14606,7.0
14607,2.0
14608,2.0
14609,11.0
14610,5.0
14611,13.0
14612,2.0
14613,4.0
14614,14.0
14615,3.0
14616,13.0
14617,13.0
14618,3.0
14619,7.0
14620,8.0
14621,16.0
14623,7.0
14624,10.0
14625,5.0
14626,13.0
14627,16.0
14628,2.0
14629,8.0
14630,7.0
14631,17.0
14633,4.0
14634,7.0
14635,14.0
14636,5.0
14637,16.0
14638,3.0
14639,16.0
14640,4.0
14642,7.0
14643,13.0
14644,4.0
14645,3.0
14646,13.0
14647,16.0
14648,5.0
14649,7.0
14650,0.0
14651,4.0
14653,13.0
14654,7.0
14655,2.0
14656,5.0
14657,2.0
14658,1.0
14659,2.0
14660,7.0
14661,5.0
14662,4.0
14663,3.0
14664,1.0
14665,7.0
14666,7.0
14667,5.0
14668,2.0
14669,2.0
14670,4.0
14671,2.0
14672,5.0
14673,5.0
14674,2.0
14675,2.0
14676,16.0
14677,10.0
14678,2.0
14679,2.0
14680,1.0
14682,2.0
14683,7.0
14684,4.0
14685,7.0
14686,3.0
14687,7.0
14688,8.0
14689,7.0
14690,5.0
14691,11.0
14692,16.0
14693,4.0
14694,7.0
14695,16.0
14696,16.0
14697,1.0
14698,2.0
14699,1.0
14700,7.0
14701,7.0
14702,5.0
14703,1.0
14705,7.0
14706,4.0
14707,2.0
14708,11.0
14709,7.0
14710,7.0
14711,13.0
14712,7.0
14713,1.0
14714,7.0
14715,2.0
14716,16.0
14717,17.0
14718,7.0
14719,13.0
14721,5.0
14722,16.0
14723,7.0
14724,2.0
14725,4.0
14726,7.0
14727,13.0
14728,10.0
14729,7.0
14730,14.0
14731,14.0
14732,2.0
14733,11.0
14734,7.0
14735,2.0
14737,2.0
14738,8.0
14739,2.0
14740,7.0
14741,16.0
14742,7.0
14743,4.0
14744,2.0
14745,11.0
14746,5.0
14747,16.0
14748,2.0
14749,5.0
14750,7.0
14751,7.0
14752,5.0
14753,7.0
14754,4.0
14755,4.0
14756,2.0
14757,11.0
14759,11.0
14760,11.0
14761,2.0
14762,7.0
14763,7.0
14764,2.0
14765,7.0
14766,4.0
14767,2.0
14768,1.0
14769,13.0
14770,5.0
14771,4.0
14772,5.0
14774,14.0
